Level	Reference	Former Reference (Dept)	Former Reference (PRO)	Title	Description	Covering Dates	Physical Description	Note	Separated Material	Related Material	Closure Status	Closure Type	Closure Code	Record Opening Date	ID
>>>>>> 	WO 33/1995	A6318-25			Order of Battle of Non Field Force units in United Kingdom: Southern Command	1943	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204580
>>>>>> 	WO 33/1996	A6318-26			Order of Battle of Non Field Force units in United Kingdom: Western Command	1943	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204581
>>>>>> 	WO 33/1997	A6318-27			Order of Battle of Non Field Force units in United Kingdom: A.A. Command	1943	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204582
>>>>>> 	WO 33/1998	A6318-28			Order of Battle of Non Field Force units in United Kingdom: Northern Ireland District	1943	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204583
>>>>>> 	WO 33/1999	A6318-29			Order of Battle of Non Field Force units in United Kingdom: London District	1943	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204584
>>>>>> 	WO 33/2000	A6319 (B1677)			Laboratory identification of war gases	1942	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204585
>>>>>> 	WO 33/2001	A6324			Order of battle: US and British troops in Tunisia	1943	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204586
>>>>>> 	WO 33/2002	A6327			Order of battle: military forces in USSR	1943	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204587
>>>>>> 	WO 33/2003	A6328			Order of battle: West Indies	1943	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204588
>>>>>> 	WO 33/2004	A6329			Index to order of battle: Middle East	1943	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204589
>>>>>> 	WO 33/2005	A6334			Order of battle: Persia and Iraq	1943	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204590
>>>>>> 	WO 33/2006	A6335			Order of battle: Middle East	1942	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204591
>>>>>> 	WO 33/2007	A6341 (B875)			Provisional parts list: plan position indicator	1942	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204592
>>>>>> 	WO 33/2008	A6344 (B837)			Provisional parts list: presentation units	1942	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204593
>>>>>> 	WO 33/2009	A6349			Order of battle: Persia - Iraq	1943	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204594
>>>>>> 	WO 33/2010	A6354			Order of battle: US and British troops in Tunisia	1943	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204595
>>>>>> 	WO 33/2011	A6355			Order of battle: Indian Ocean bases	1943	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204596
>>>>>> 	WO 33/2012	A6356			Order of battle: US and British troops in North Africa	1943	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204597
>>>>>> 	WO 33/2013	A6357			Order of battle: Middle East	1943	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204598
>>>>>> 	WO 33/2014	A6358			Index to order of battle: Persia and Iraq	1943	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204599
>>>>>> 	WO 33/2015	A6361			Order of battle: India Command	1943	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204600
>>>>>> 	WO 33/2016	A6362			Order of battle: East Africa	1943	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204601
>>>>>> 	WO 33/2017	A6369			Order of battle: US and British troops in North Africa	1943	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204602
>>>>>> 	WO 33/2018	A6371 (B1189)			Installation schedule for equipments RDF, CD No 1 Mks V and VI	1943	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204603
>>>>>> 	WO 33/2019	A6372 (B1558)			Report to Army Council by financial secretary on manpower in nearward administrative services and headquarters in Middle East, Persia and Iraq Commands	1943	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204604
>>>>>> 	WO 33/2020	A6380			Order of battle: Persia and Iraq	1943	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204605
>>>>>> 	WO 33/2021	A6382 (B8347)			Provisional parts list: RDF A.A No 3 Mk 1 RDF A.A No 4 Mk 1 and Canadian GL IIIC equipment	1942	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204606
>>>>>> 	WO 33/2022	A6383			Equipment RDF, A.A No 4 Mk II complete station list	1942	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204607
>>>>>> 	WO 33/2023	A6384			Order of battle: British and allied troops in North Africa	1943	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204608
>>>>>> 	WO 33/2024	A6396			Index to order of battle: British troops in North Africa	1943	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204609
>>>>>> 	WO 33/2025	A6397			Order of battle: Middle East	1943	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204610
>>>>>> 	WO 33/2026	A6405			Order of battle: India Command	1943	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204611
>>>>>> 	WO 33/2027	A6409			Order of battle: British and allied troops in North Africa	1943	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204612
>>>>>> 	WO 33/2028	A6410-5			Order of Battle of Field Forces in United Kingdom: Royal Signals (non divisional units)	1943	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204613
>>>>>> 	WO 33/2029	A6410-8			Order of Battle of Field Forces in United Kingdom: Royal Army Medical Corps, Army Dental Corps (non divisional units)	1943	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204614
>>>>>> 	WO 33/2030	A6410-11			Order of Battle of Field Forces in United Kingdom: Headquarters and miscellaneous units (non divisional)	1943	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204615
>>>>>> 	WO 33/2031	A6434			Order of battle: Middle East	1943	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204616
>>>>>> 	WO 33/2032	A6442			Index to order of battle: India	1943	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204617
>>>>>> 	WO 33/2033	A6449			Order of battle: Persia and Iraq	1943	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204618
>>>>>> 	WO 33/2034	A6450 (B863)			Provisional parts list for rotor units RDF No 1	1942	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204619
>>>>>> 	WO 33/2035	A6459			Order of battle: British and Allied forces in North Africa	1943	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204620
>>>>>> 	WO 33/2036	A6466			Order of battle: East Africa	1943	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204621
>>>>>> 	WO 33/2037	A6467			Index to order of battle: East Africa	1943	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204622
>>>>>> 	WO 33/2038	A6473			Order of battle: Gibraltar	1943	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204623
>>>>>> 	WO 33/2039	A6477			Order of battle: British and allied forces in North Africa	1943	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204624
>>>>>> 	WO 33/2040	A6478			Order of battle: Middle East	1943	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204625
>>>>>> 	WO 33/2041	A6500			Index to order of battle: Ceylon	1943	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204626
>>>>>> 	WO 33/2042	A6501			Order of battle: West Africa	1943	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204627
>>>>>> 	WO 33/2043	A6502			Order of battle: Persia and Iraq	1943	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204628
>>>>>> 	WO 33/2044	A6505			Handbook of motor alternator units used with equipments CD No 1, CA No 1 Mk II and CA No 2 Mk 1	1943	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204629
>>>>>> 	WO 33/2045	A6513			Order of battle: British and allied forces, North Africa	1943	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204630
>>>>>> 	WO 33/2046	A6517			Index to order of battle: Persia and Iraq	1943	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204631
>>>>>> 	WO 33/2047	A6522			Order of battle: West Africa	1943	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204632
>>>>>> 	WO 33/2048	A6529			A.D.R.E. pamphlet No. 72: oil units type B Mk IV for rotating ariel systems	1943	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204633
>>>>>> 	WO 33/2049	A6530			Order of battle: Middle East	1943	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204634
>>>>>> 	WO 33/2050	A6537			Order of battle: India	1943	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204635
>>>>>> 	WO 33/2051	A6538			Order of battle: British and allied forces in North Africa	1943	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204636
>>>>>> 	WO 33/2052	A6544 (B1134)			Artillery training: jamming and interference	1943	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204637
>>>>>> 	WO 33/2053	A6545 (B870)			Provisional parts list for equipment type 271, Mk III	1943	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204638
>>>>>> 	WO 33/2054	A6546			Order of battle: British and allied forces in North Africa	1943	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204639
>>>>>> 	WO 33/2055	A6550			Order of battle: Middle East	1943	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204640
>>>>>> 	WO 33/2056	A6572			Order of battle: British and allied forces in Middle East and North Africa	1943	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204641
>>>>>> 	WO 33/2057	A6573			Order of battle: Persia and Iraq	1943	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204642
>>>>>> 	WO 33/2058	A6575			Order of battle: West Africa	1943	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204643
>>>>>> 	WO 33/2059	A6576 (B869)			Provisional parts list: rectifier units	1943	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204644
>>>>>> 	WO 33/2060	A6577 (B846)			Identification list: towers ariel No 1 and 2 for equipment RDF No 1	1943	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204645
>>>>>> 	WO 33/2061	A6581			Index to order of battle: Middle East	1943	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204646
>>>>>> 	WO 33/2062	A6582 (B847)			Identification list: gear operating No 2	1943	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204647
>>>>>> 	WO 33/2063	A6584			Order of battle: East Africa	1943	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204648
>>>>>> 	WO 33/2064	A6585 (B848)			Identification list: turntables CD/CHL No 1 for equipment RDF No 1	1943	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204649
>>>>>> 	WO 33/2065	A6603			Rates of wastage of personnel	1943	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204650
>>>>>> 	WO 33/2066	A6611			Order of battle: distribution of British and allied troops in Middle East	1943	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204651
>>>>>> 	WO 33/2067	A6625			Order of battle: distribution of British and allied troops in Middle East: distribution of British and allied troops in North Africa	1943	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204652
>>>>>> 	WO 33/2068	A6626			Order of battle: distribution of British and allied troops in Middle East: India	1943	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204653
>>>>>> 	WO 33/2069	A6634 (B1106)			Research laboratory specification for power supply unit: Valve field supply	1943	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204654
>>>>>> 	WO 33/2070	A6635 (B1106)			Research laboratory specification for amplifier unit No 1	1943	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204655
>>>>>> 	WO 33/2071	A6645			Order of battle: Persia - Iraq	1943	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204656
>>>>>> 	WO 33/2072	A6646			Order of battle: distribution of British and allied troops in Middle East and Malta	1943	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204657
>>>>>> 	WO 33/2073	A6647			Order of battle: Faroes	1943	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204658
>>>>>> 	WO 33/2074	A6648			Troop list of British and allied formations and units under command of AFHQ	1943	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204659
>>>>>> 	WO 33/2075	A6653			Index to order of battle: forces in United Kingdom	1943-1945	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204660
>>>>>> 	WO 33/2076	A6653-1			Order of Battle of Field Forces in United Kingdom: General organisation	1943	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204661
>>>>>> 	WO 33/2077	A6653-1(2)			Order of Battle of Field Forces in United Kingdom: General organisation	1943	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204662
>>>>>> 	WO 33/2078	A6653-1(3)			Order of Battle of Field Forces in United Kingdom: General organisation	1943	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204663
>>>>>> 	WO 33/2079	A6653-1(4)			Order of Battle of Field Forces in United Kingdom: General organisation	1943	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204664
>>>>>> 	WO 33/2080	A6653-2			Order of Battle of Field Forces in United Kingdom: Army group	1943	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204665
>>>>>> 	WO 33/2081	A6653-2(2)			Order of Battle of Field Forces in United Kingdom: Army group	1943	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204666
>>>>>> 	WO 33/2082	A6653-2(3)			Order of Battle of Field Forces in United Kingdom: Army group	1943	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204667
